freq,value
1.870000000000000000e+02,6.024118994498678468e-04
1.880000000000000000e+02,6.110297250732930939e-04
1.890000000000000000e+02,8.544572481513960059e-04
1.900000000000000000e+02,9.149307851378290970e-04
1.910000000000000000e+02,1.436306681549978604e-03
1.920000000000000000e+02,1.418823689842666110e-03
1.930000000000000000e+02,1.437573695632364795e-03
1.940000000000000000e+02,1.810625430334627910e-03
1.950000000000000000e+02,2.209859045119911495e-03
1.960000000000000000e+02,2.551939449141045133e-03
1.970000000000000000e+02,2.680175985642430005e-03
1.980000000000000000e+02,2.582283383622145222e-03
1.990000000000000000e+02,2.942311543201804689e-03
2.000000000000000000e+02,3.225936968704364548e-03
2.010000000000000000e+02,2.908147320777188481e-03
2.020000000000000000e+02,2.689157650810015000e-03
2.030000000000000000e+02,2.676692415765058713e-03
2.040000000000000000e+02,2.113945870442600263e-03
2.050000000000000000e+02,1.944748896677326623e-03
2.060000000000000000e+02,1.562827444765660205e-03
2.070000000000000000e+02,1.188667596927353706e-03
2.080000000000000000e+02,1.349100613799133477e-03
2.090000000000000000e+02,1.738884067707710968e-03
2.100000000000000000e+02,2.037142085024183039e-03
2.110000000000000000e+02,1.952400411404795182e-03
2.120000000000000000e+02,1.975727994504519140e-03
2.130000000000000000e+02,2.445607077486956337e-03
2.140000000000000000e+02,2.378481546273785319e-03
2.150000000000000000e+02,3.040487938936420938e-03
2.160000000000000000e+02,4.184291400192175110e-03
2.170000000000000000e+02,5.062662244663636464e-03
2.180000000000000000e+02,5.154399493094243868e-03
2.190000000000000000e+02,4.827426476471613145e-03
2.200000000000000000e+02,4.444589377808814273e-03
2.210000000000000000e+02,3.509809533218073447e-03
2.220000000000000000e+02,2.653542643392889800e-03
2.230000000000000000e+02,2.177727903816003771e-03
2.240000000000000000e+02,1.427733777573140682e-03
2.250000000000000000e+02,1.159178336167305656e-03
2.260000000000000000e+02,1.028478417895386469e-03
2.270000000000000000e+02,8.369902520153129364e-04
2.280000000000000000e+02,1.042744010733816576e-03
2.290000000000000000e+02,1.431691648854423876e-03
2.300000000000000000e+02,1.548185673792533152e-03
2.310000000000000000e+02,1.657171182443267776e-03
2.320000000000000000e+02,1.524752337077919708e-03
2.330000000000000000e+02,1.785824791710556581e-03
2.340000000000000000e+02,1.786008633029901455e-03
