freq,value
3.430000000000000000e+02,3.064199038980475187e-03
3.440000000000000000e+02,2.537065031977312965e-03
3.450000000000000000e+02,2.216774688933321330e-03
3.460000000000000000e+02,1.650779976604822841e-03
3.470000000000000000e+02,2.916340018759156459e-03
3.480000000000000000e+02,2.770849108520307032e-03
3.490000000000000000e+02,2.585788443471478612e-03
3.500000000000000000e+02,3.171705985821639956e-03
3.510000000000000000e+02,4.092417852824357244e-03
3.520000000000000000e+02,2.841433105318744157e-03
3.530000000000000000e+02,2.858479350731792275e-03
3.540000000000000000e+02,3.357900083935337447e-03
3.550000000000000000e+02,2.514415640188429491e-03
3.560000000000000000e+02,2.390631351352078340e-03
3.570000000000000000e+02,2.164106904354654807e-03
3.580000000000000000e+02,1.183066805596074203e-03
3.590000000000000000e+02,1.187946684573284832e-03
3.600000000000000000e+02,1.580078511608929218e-03
3.610000000000000000e+02,1.874674920855717419e-03
3.620000000000000000e+02,1.047851387126496475e-03
3.630000000000000000e+02,1.547625777199313976e-03
3.640000000000000000e+02,2.244007200259484462e-03
3.650000000000000000e+02,1.342328253287218293e-03
3.660000000000000000e+02,1.927205309791888300e-03
3.670000000000000000e+02,1.382463145738106920e-03
3.680000000000000000e+02,1.726621041527924127e-03
3.690000000000000000e+02,1.879083564042288495e-03
3.700000000000000000e+02,1.624582714645077556e-03
3.710000000000000000e+02,2.409724845956034197e-03
3.720000000000000000e+02,2.186610899130606196e-03
3.730000000000000000e+02,1.657354083231410251e-03
3.740000000000000000e+02,1.769465119430573084e-03
3.750000000000000000e+02,1.970337719240873413e-03
3.760000000000000000e+02,1.105524310776537624e-03
3.770000000000000000e+02,1.823028986598969814e-03
3.780000000000000000e+02,2.413857450889259244e-03
3.790000000000000000e+02,2.162034192932001716e-03
3.800000000000000000e+02,3.175505614649418943e-03
3.810000000000000000e+02,3.334769616890886045e-03
3.820000000000000000e+02,2.227496776474894614e-03
3.830000000000000000e+02,2.900005224088701358e-03
3.840000000000000000e+02,3.006790049613002145e-03
3.850000000000000000e+02,1.704290282288933346e-03
3.860000000000000000e+02,3.501881259557174456e-03
3.870000000000000000e+02,2.993663629942086048e-03
3.880000000000000000e+02,2.082860162276670580e-03
3.890000000000000000e+02,3.061302989999022117e-03
